情绪标签,时间,性别,评论
中立,2024-04-20 05:35:35 北京时间,保密,回复 @忽而今夏HEJX : 没钱就别生都成骂了，不敢想你能现实能多失败能被这么句话轻轻破防[支持]不能给孩子提供快乐的环境我只能建议你：没钱别生[支持]
中立,2024-04-20 07:34:36 北京时间,保密,回复 @帅帅赛巴斯 : 从第一句话开始就说明你狗嘴吐不出象牙[给心心][给心心][给心心]
中立,2024-04-20 07:44:56 北京时间,男,回复 @春川肘 : 你是破防了，还是被说中了[辣眼睛]
正面,2024-04-20 08:26:25 北京时间,保密,不生就什么事都没有，不用担心子女的前途发展，也不用被骂
正面,2024-04-20 20:18:45 北京时间,男,问就是阴阳怪气人均月薪三千，然后一说生活费就开始各种吹什么一个月两千三千不够，我很好奇爸妈人均三千是怎么敢拿出一大半的工资养活这些王子公主的
中立,2024-04-24 15:41:54 北京时间,保密,我10年读大学那会 1000块钱生活费能谈恋爱 打游戏 还偶尔出去跟同学小聚喝酒。。。偶尔还能买点小手办 现在大学生生活费这么夸张吗。。而且现在兼职打工的渠道很多啊。。我们那会就是发传单赚外快[微笑]
正面,2024-04-27 07:29:27 北京时间,男,我只能说言传身教是最最重要的，大量事实证明经济条件只是微不足道的一个因素。想知道自己娃以后人品怎么样看看自己就知道了，当然要是自己人品行不强还自知之明都没有，再对孩子差一点那多半是疑惑震惊失望最后来一句我怎么生出这么个东西，感觉委屈全是自己的
中立,2024-04-28 12:56:43 北京时间,女,提醒下我这里不够至少1500不够，坐标南京。早饭5块，中饭15晚饭15就是35了，电费每个月40，校园网每个月80，这里假设不买水果零食，喝水用热水壶烧，永远不生病，不买书，不买文具，身边电子产品不出问题，不打印文件，不出去玩，每个月永远30天，永远不回家，那算上学校洗澡用热水每个月50也就是一天1。5左右，就要1250了。你1500勉强够用[藏狐]
中立,2024-04-28 12:57:57 北京时间,女,然后还有小可爱说兼职的，的确，但是否考虑到学业问题呢？现在大学可不是随随便便就能毕业哦[藏狐]挂多了老师电话就来了，你不闹心
中立,2024-04-28 12:59:14 北京时间,女,当然，哪怕你走出去看一下也知道早餐5块钱中餐15晚餐15走出校园根本看不见，至少南京苏州看不见[藏狐]
正面,2024-04-29 06:56:25 北京时间,女,还是给的多了，养成的消费观不符合自己的阶层。不够花自己去挣，一两千还嫌少，我大学每个月生活费才八百我都有的剩，没课的时候去做做兼职都能去旅游约会，大学生兼职又不难找，给他们惯得。
正面,2024-05-03 17:33:58 北京时间,保密,养猫养狗得了，还养个人，人可是和自己平等的，而且还是一个会问自己要钱去供他自己娱乐的平等人。想想都可怕，我绝对不会制造一个人出来分享我辛辛苦苦赚的钱。
正面,2024-05-06 12:55:45 北京时间,保密,"回复 @大尾巴狼啦 : 食堂一顿15起步通常都是18,偶尔吃好点算每顿饭平均21（每3天吃一次35的饭）。早饭8块每个月算20次，零食夜宵平均每天15块30*2*21+20*8+30*15=1870，两千块吃吃饭就没了。"
负面,2024-05-07 04:46:08 北京时间,保密,回复 @cly030108 : 我2010年读的大学 那时候饭堂没这么贵12块钱能吃的很饱了 学校外面的小炒一碟也就15块钱
正面,2024-05-11 19:11:50 北京时间,保密,几年前，我读大学的时候就是1000，后面涨到一千五百，这还是在南宁，其他消费高的城市根本不够用。现在我工作以后吃吃喝喝买生活用品，也至少1千到两千，我也不是那种喜欢高消费的人，化妆品护肤品很少买，也很少出去玩，买的东西也是平价的。事实上就是生活成本高。
正面,2024-04-22 11:38:03 北京时间,男,你不换工作不跳槽的吗，我高中同学三本毕业，工作第三年在二线月薪1.2w
正面,2024-04-22 12:05:24 北京时间,保密,不知道你同学什么工作，我也不是没想换过，在泰安转了一圈，化验岗招聘各个都说六七千，实际去面试敢要四千企业都不考虑，开钱多的只有下井这类重体力劳动，顺便，我这化验室研究生主任才六千左右的工资
负面,2024-04-22 17:08:47 北京时间,女,回复 @花椋 :化学专业？
正面,2024-05-05 06:26:02 北京时间,男,因为经济形势不景气，整体就这样。我当时他们同学初中毕业去工作随便找，销售工资高。上上班攒钱，现在不景气也有存款用。
正面,2024-05-07 09:53:03 北京时间,保密,没有学历要求的电销到手也不止三千啊，你这能不换工作也是离奇
正面,2024-05-10 04:17:08 北京时间,保密,有编制吧，编制如果只看开头没有意思。挣钱周期才是王道，八九七，一两万挣几年被裁，已生活在一线又回不去老家的中年也很苦。你这中年后只要有涨薪，已经超过了很多人。
正面,2024-04-22 11:38:03 北京时间,男,你不换工作不跳槽的吗，我高中同学三本毕业，工作第三年在二线月薪1.2w
正面,2024-04-22 12:05:24 北京时间,保密,不知道你同学什么工作，我也不是没想换过，在泰安转了一圈，化验岗招聘各个都说六七千，实际去面试敢要四千企业都不考虑，开钱多的只有下井这类重体力劳动，顺便，我这化验室研究生主任才六千左右的工资
负面,2024-04-22 17:08:47 北京时间,女,回复 @花椋 :化学专业？
正面,2024-05-05 06:26:02 北京时间,男,因为经济形势不景气，整体就这样。我当时他们同学初中毕业去工作随便找，销售工资高。上上班攒钱，现在不景气也有存款用。
正面,2024-05-07 09:53:03 北京时间,保密,没有学历要求的电销到手也不止三千啊，你这能不换工作也是离奇
正面,2024-05-10 04:17:08 北京时间,保密,有编制吧，编制如果只看开头没有意思。挣钱周期才是王道，八九七，一两万挣几年被裁，已生活在一线又回不去老家的中年也很苦。你这中年后只要有涨薪，已经超过了很多人。
正面,2024-04-18 02:37:29 北京时间,保密,年收入十万，有五险一金。在北上广也能生活的不错了。
中立,2024-04-18 02:54:18 北京时间,保密,3000吧不能再多了[doge]
负面,2024-04-18 03:13:14 北京时间,保密,回复 @夏天的风cm :啊，我看不到你ip，月薪一万能在北上广深过得不错？但凡你去过你也说不出这话。
中立,2024-04-18 03:55:33 北京时间,男,回复 @不说真话的老胡 :可能他说的是本地土著，父母有实力的吧[doge]
正面,2024-04-18 02:37:29 北京时间,保密,年收入十万，有五险一金。在北上广也能生活的不错了。
中立,2024-04-18 02:54:18 北京时间,保密,3000吧不能再多了[doge]
负面,2024-04-18 03:13:14 北京时间,保密,回复 @夏天的风cm :啊，我看不到你ip，月薪一万能在北上广深过得不错？但凡你去过你也说不出这话。
中立,2024-04-18 03:55:33 北京时间,男,回复 @不说真话的老胡 :可能他说的是本地土著，父母有实力的吧[doge]
正面,2024-04-18 12:02:04 北京时间,保密,现在大部分人的理想就是财富自由，钱不是万能的但没钱是万万不能的，个人看法
正面,2024-04-18 18:00:39 北京时间,保密,追求长生的比例，感觉古代和现代差不多。没有任何证据证明古代很多人追求长生，相反，因为古代生活难，人多人寻死。
正面,2024-05-12 07:09:53 北京时间,保密,你猜医疗的进步是为了啥呢
正面,2024-04-18 12:02:04 北京时间,保密,现在大部分人的理想就是财富自由，钱不是万能的但没钱是万万不能的，个人看法
正面,2024-04-18 18:00:39 北京时间,保密,追求长生的比例，感觉古代和现代差不多。没有任何证据证明古代很多人追求长生，相反，因为古代生活难，人多人寻死。
正面,2024-05-12 07:09:53 北京时间,保密,你猜医疗的进步是为了啥呢
中立,2024-04-20 22:03:12 北京时间,保密,贷款啊[滑稽]然后相信你的后人的智慧，还款还到曾曾曾曾孙子啊[滑稽]
中立,2024-04-20 22:03:12 北京时间,保密,贷款啊[滑稽]然后相信你的后人的智慧，还款还到曾曾曾曾孙子啊[滑稽]
中立,2024-04-18 02:05:51 北京时间,保密,可以到江苏，特别是苏中地区看一下，农村还有多少育龄人口[doge]
正面,2024-04-18 02:40:21 北京时间,保密,因为农村跑到城里去了
正面,2024-04-18 02:45:18 北京时间,男,现在农村只剩老弱病残了
正面,2024-04-18 02:51:01 北京时间,保密,因为都在往城市跑，农村都没有年轻人了何来生育？
中立,2024-04-18 03:12:43 北京时间,男,农村连人都没有了，还在幻想[doge]
中立,2024-04-18 03:15:18 北京时间,保密,你信吗，除非那些城中村，哪还有什么农村是主力军啊[笑哭][笑哭]早就踏马转移城市，我老家那里除了学生，没有年轻人了，清一色快四十及以上的人，学生读完书有95%不留在那里，还有5%待就业
中立,2024-04-18 03:57:17 北京时间,保密,回复 @别和我BB :调整育龄就可以解决问题了，比如60岁黄金育龄，80岁王者育龄[星星眼]
中立,2024-04-18 02:05:51 北京时间,保密,可以到江苏，特别是苏中地区看一下，农村还有多少育龄人口[doge]
正面,2024-04-18 02:40:21 北京时间,保密,因为农村跑到城里去了
正面,2024-04-18 02:45:18 北京时间,男,现在农村只剩老弱病残了
正面,2024-04-18 02:51:01 北京时间,保密,因为都在往城市跑，农村都没有年轻人了何来生育？
中立,2024-04-18 03:12:43 北京时间,男,农村连人都没有了，还在幻想[doge]
中立,2024-04-18 03:15:18 北京时间,保密,你信吗，除非那些城中村，哪还有什么农村是主力军啊[笑哭][笑哭]早就踏马转移城市，我老家那里除了学生，没有年轻人了，清一色快四十及以上的人，学生读完书有95%不留在那里，还有5%待就业
中立,2024-04-18 03:57:17 北京时间,保密,回复 @别和我BB :调整育龄就可以解决问题了，比如60岁黄金育龄，80岁王者育龄[星星眼]
正面,2024-04-18 03:52:09 北京时间,男,其余十几亿也是这么想哈哈哈哈哈
中立,2024-04-18 03:55:06 北京时间,女,当大多数都这么想的时候会咋样[藏狐]
负面,2024-04-18 05:22:03 北京时间,保密,回复 @食肉小红帽 :该咋样就咋样，地球没了谁都会转
负面,2024-04-18 05:30:45 北京时间,男,回复 @食肉小红帽 :那…那就太好啦！！
负面,2024-04-18 16:44:03 北京时间,保密,回复 @食肉小红帽 : 大多数咋想，跟这大多数中的每一个个体有啥关系。
正面,2024-04-18 03:52:09 北京时间,男,其余十几亿也是这么想哈哈哈哈哈
中立,2024-04-18 03:55:06 北京时间,女,当大多数都这么想的时候会咋样[藏狐]
负面,2024-04-18 05:22:03 北京时间,保密,回复 @食肉小红帽 :该咋样就咋样，地球没了谁都会转
负面,2024-04-18 05:30:45 北京时间,男,回复 @食肉小红帽 :那…那就太好啦！！
负面,2024-04-18 16:44:03 北京时间,保密,回复 @食肉小红帽 : 大多数咋想，跟这大多数中的每一个个体有啥关系。
正面,2024-04-22 04:54:08 北京时间,保密,自己都养不活当然不存在养育后代的资格
负面,2024-04-22 05:27:41 北京时间,男,回复 @徐琳呢 :勉勉强强生一个。不讲究的省点单孩子的都三五千。讲究点的近万。一个月。还得东拼西凑这借那借或者老一辈给钱。别提还有些相亲跟养祖宗似得。90后真难
中立,2024-04-27 11:07:06 北京时间,保密,现在啥啥都涨价，肥宅快乐水涨价。冰红茶涨价，水和电都涨价。一个人的生活成本都在涨价。像我刚毕业的大学生，还结婚生子，可拉到吧[灵魂出窍]
