情绪标签,时间,性别,评论
负面,2024-12-09 16:06:25 北京时间,男,回复 @娜斯塔茜娅 :确实不太讲，一般只讲人均消费和总消费，如何提振消费，没怎么讲过如何打土豪，别国外了，我们也没讲
中立,2024-12-09 16:08:19 北京时间,男,回复 @昨日风起 :咋还急了呢[doge]，哥们正经学经济的，你看底下一堆不知道抖音上哪看来点经济词语就在这抖机灵上了，马克思经济学和西方经济学混着来，哪个有利我就说哪个是吧
负面,2024-12-09 18:06:15 北京时间,保密,回复 @宇拾叁a :你好像比较懂经济学，能不能说说政治经济学，我就一鉴证的，想懂👀
负面,2024-12-09 18:50:09 北京时间,男,回复 @你的丰矿旺座 :我不懂政治经济学，因为我不觉得政治经济学对当下增加m1有什么用，不仅我不觉得，今天开的经济工作会议也表达了这一看法，增消费，大规模财政刺激，只是你可以说发钱是刺激消费的方法，但你不能说那是资产再分配，因为这钱不是通过加税的手段收上来的
负面,2024-12-09 18:54:33 北京时间,男,回复 @你的丰矿旺座 : 或者换句话说其实我能理解这些喊分配不均的人想表达的意思，其实就是喊手头没钱消费，但那和资源再分配没有关系，资源再分配是影响营商环境以及破坏就业率的非市场行为，但手头没钱是可以通过凯恩斯或者更新的mmt的方法解决的，就是大规模财政刺激，不要一边喊着就业难一边喊着资源分配，有点左右脑互搏内味了
中立,2024-12-09 22:20:22 北京时间,男,有没有可能根本就没分配
中立,2024-12-09 22:42:24 北京时间,保密,资源越来越集中，不是开拓就是消灭重组。
中立,2024-12-09 23:14:41 北京时间,保密,回复 @宇拾叁a :学经济 不知道现在的主流还是 按劳分配吗 一提分配就计划经济
负面,2024-12-10 00:04:02 北京时间,男,回复 @昨日风起 : 而且你要是真的觉得分配不公，那我告诉你千万不敢选按劳分配，因为劳动力市场是有两种模型组成的，一种是完全竞争模式，一种是垄断竞争市场，完全竞争市场完蛋是因为你但凡敢涨的这个工作超过市场均价，或者你设最低工资高于均衡点，那你等着大下岗吧，垄断竞争市场是你设高工资确实可以拉高就业，但那是针对人力资源短缺的国家用的，所以你觉得按劳分配你能获得什么？你不如多去喊喊扩张性财政政策能不能补贴消费
负面,2024-12-10 00:07:18 北京时间,男,回复 @昨日风起 : 我还是建议啊，你先把传统经济学学派区分一下，生产资料分配这个概念就是马经提出来的，这个概念已经没有人用了说实话，因为他毕竟是门科学，你不能抱着一本几百年前的科学书念经不是？？
负面,2024-12-10 00:24:23 北京时间,保密,回复 @昨日风起 :说是这么说，实际上是放屁
中立,2024-12-10 01:00:20 北京时间,保密,回复 @宇拾叁a :[微笑]早看你不爽了，中国是用计划和市场两种手段，你把他定义为时期，隔着偷换概念，中国话都说不利索了？
中立,2024-12-10 02:09:40 北京时间,男,回复 @真的不想躺平了 :纯市场经济确实比不了纯计划经济好。按纯市场经济的利益逻辑，至少军火装备产业、航空航天产业、车船重载机械行业很难发展。因为投入资源大，行业周期长；纯市场经济是不肯投入这么多资源的。[doge]
中立,2024-12-10 02:12:41 北京时间,男,回复 @真的不想躺平了 :看看北美洲的国防，苏联一倒；资源投入直接砍去大半。全员往金融股票市场走。梭哈，让米国伟大。[滑稽]
中立,2024-12-10 02:16:15 北京时间,男,回复 @一二三木头人ccc :欺下瞒上确实能阻断分配。参考民国乡绅买办与当代民企校长。[doge]
正面,2024-12-10 02:34:54 北京时间,保密,回复 @宇拾叁a :福利本质就是一种再分配，调节社会贫富分化。印钞、大放水也是。底层人有钱消费了，市场能够继续扩张了，企业能赚到钱提供更多的工作机会，游戏才有可能继续下去。财富极度集中在个别富人手中，分配不均人们没办法消费自己生产出来的商品是经济危机的根本原因。你对“再分配”这个词理解本身就是有误的。
中立,2024-12-10 02:39:32 北京时间,保密,这个问题就是在骂人，30年前就在说试管婴儿，老师也说他们会取代我们。做试管婴儿就行了呀，
负面,2024-12-10 04:32:14 北京时间,保密,回复 @伏低的小相公 :市场失灵
负面,2024-12-10 04:51:02 北京时间,男,回复 @一二三木头人ccc :分了吗？如分
中立,2024-12-10 04:55:44 北京时间,男,回复 @会花费多少 :就现在世界这现状，除了火兔主导的亚洲大陆可以迎来毁灭再重生。其它洲地区全要一毁再毁。[笑哭]不解决问题只想着逃避问题，只会被问题解决。[doge]
负面,2024-12-10 06:04:18 北京时间,男,回复 @喜欢冬眠的北极熊 :你不应该喷我，你对再分配理解反而是错的，你所说的在经济学里是叫宏观的财政刺激，你不要把这个名字和马克思的资产再分配联系起来好吗？这俩都不是一个东西，一个是通过刺激性货币扩张来进行蛋糕最大，一个是想着怎么去分蛋糕，我觉得你可以先去了解下再说吧
负面,2024-12-10 06:07:59 北京时间,保密,回复 @宇拾叁a :但凡你会用个搜索引擎
负面,2024-12-10 06:59:32 北京时间,保密,"回复 @宇拾叁a :？？？？,没钱，哪来的消费？"
负面,2024-12-10 10:21:13 北京时间,保密,回复 @一二三木头人ccc :税收、基建和转移支付你是一点看不见
负面,2024-12-10 15:31:43 北京时间,男,回复 @宇拾叁a :在分配和福利不是一码事儿吗孩子？社会福利不是先分配的一种形式？高中政治必修二学过吗孩子？
负面,2024-12-10 15:32:19 北京时间,男,回复 @真的不想躺平了 :这就是个二鬼子，指望他能把中国话说利索了还是算了吧
中立,2024-12-10 15:35:05 北京时间,男,回复 @宇拾叁a :税收就是再分配的一种方式，通过对高收入人群征税高税收，就可以在一定程度上缓解社会阶层、贫富分化。况且刺激消费不一定能把蛋糕做大吧，只是刺激货币流通，又没发展生产力，孩子你对再分配的定义有点误解哦[思考]
中立,2024-12-10 15:38:03 北京时间,男,回复 @宇拾叁a :还我的马克思主义哲学，二鬼子好骄傲哦，相信你疫情的时候一定过得很好吧[打call]
中立,2024-12-11 05:41:54 北京时间,保密,你怎么分配都改变不了GPD总量低这一事实
负面,2024-12-11 12:41:34 北京时间,保密,回复 @宇拾叁a :别学经济学了，你学的那点经济学对经济毫无帮助，经济危机都解决不了，你嘚瑟条毛啊
负面,2024-12-12 02:59:23 北京时间,保密,回复 @大林锅 :你跟润人谈当下经济形势与对牛弹琴无异
负面,2024-12-13 04:50:27 北京时间,保密,回复 @宇拾叁a :人家的意思是分配不均，收的多回馈的少。你在说什么玩意？
中立,2024-12-23 23:05:28 北京时间,男,深入到生产力你赞有了[doge]
负面,2024-12-25 07:58:21 北京时间,男,回复 @宇拾叁a : 至少可以看到中国未来的市场经济只能在其涵盖的范围内永远追逐发达国家，偶尔吃几口产业转移的剩饭，靠外资拉动的市场怎么可能超过宗主国啊，我搞不懂，韩国日本不是最好的例子吗？
中立,2024-12-09 00:16:58 北京时间,男,分配小鬼又来了[doge]，计划经济过的一定比现在好吧
负面,2024-12-09 05:26:38 北京时间,保密,回复 @宇拾叁a :你的意思:分配=计划经济
负面,2024-12-09 05:28:53 北京时间,男,回复 @哥斯拉大沙漠 :差不多，都是马克思经济学出来的，能差到哪去？
中立,2024-12-09 05:30:00 北京时间,男,回复 @哥斯拉大沙漠 :顺便再提一句，现在中国学的是西方经济学哈，用的是曼昆的教材，不仅是中国，世界上大部分国家都是西方经济学，你的马克思经济学只有上政治课才有点用，因为要考试[doge][doge][doge]
负面,2024-12-09 08:37:43 北京时间,女,回复 @宇拾叁a :就光盯着分配了，生产力是一点不看啊
中立,2024-12-09 09:06:54 北京时间,男,回复 @宇拾叁a :西方经济学也讲分配哦，不然哪来的福利国家[doge]
负面,2024-12-09 11:13:50 北京时间,保密,回复 @宇拾叁a :run国外 把nz整迷糊了吧
中立,2024-12-09 11:48:57 北京时间,男,回复 @宇拾叁a :按你这么说，新加坡分配那么好，一定是计划经济吧[微笑]
负面,2024-12-09 12:43:56 北京时间,保密,回复 @宇拾叁a :咋滴，外国就不讲fp了吗？
负面,2024-12-09 12:46:49 北京时间,保密,回复 @宇拾叁a :照你这么说，福利好的国家都是计划经济咯？
负面,2024-12-09 13:52:05 北京时间,保密,回复 @宇拾叁a :意思都没明白，抖啥机灵
中立,2024-12-09 16:02:47 北京时间,男,回复 @喜欢冬眠的北极熊 :谁给你说的，再分配和福利是一回事吗孩子？所谓的再分配是指通过高额税务进行对富人的限制，但是这会严重影响就业率以及企业会去更低的地方，而福利国家指的是政府开支本身有盈余或赤字在3或可接受的范围内去发福利，懂了吗孩子，而不是上来就说我要打土豪，一点都不可持续[星星眼][星星眼]
中立,2024-12-09 16:05:28 北京时间,男,回复 @庫鼠开车 :你好好看看我别的回复，谁在那抖机灵呢[doge]
负面,2024-12-09 16:06:25 北京时间,男,回复 @娜斯塔茜娅 :确实不太讲，一般只讲人均消费和总消费，如何提振消费，没怎么讲过如何打土豪，别国外了，我们也没讲
中立,2024-12-09 16:08:19 北京时间,男,回复 @昨日风起 :咋还急了呢[doge]，哥们正经学经济的，你看底下一堆不知道抖音上哪看来点经济词语就在这抖机灵上了，马克思经济学和西方经济学混着来，哪个有利我就说哪个是吧
负面,2024-12-09 18:06:15 北京时间,保密,回复 @宇拾叁a :你好像比较懂经济学，能不能说说政治经济学，我就一鉴证的，想懂👀
负面,2024-12-09 18:50:09 北京时间,男,回复 @你的丰矿旺座 :我不懂政治经济学，因为我不觉得政治经济学对当下增加m1有什么用，不仅我不觉得，今天开的经济工作会议也表达了这一看法，增消费，大规模财政刺激，只是你可以说发钱是刺激消费的方法，但你不能说那是资产再分配，因为这钱不是通过加税的手段收上来的
负面,2024-12-09 18:54:33 北京时间,男,回复 @你的丰矿旺座 : 或者换句话说其实我能理解这些喊分配不均的人想表达的意思，其实就是喊手头没钱消费，但那和资源再分配没有关系，资源再分配是影响营商环境以及破坏就业率的非市场行为，但手头没钱是可以通过凯恩斯或者更新的mmt的方法解决的，就是大规模财政刺激，不要一边喊着就业难一边喊着资源分配，有点左右脑互搏内味了
中立,2024-12-09 22:20:22 北京时间,男,有没有可能根本就没分配
中立,2024-12-09 22:42:24 北京时间,保密,资源越来越集中，不是开拓就是消灭重组。
中立,2024-12-09 23:14:41 北京时间,保密,回复 @宇拾叁a :学经济 不知道现在的主流还是 按劳分配吗 一提分配就计划经济
负面,2024-12-10 00:04:02 北京时间,男,回复 @昨日风起 : 而且你要是真的觉得分配不公，那我告诉你千万不敢选按劳分配，因为劳动力市场是有两种模型组成的，一种是完全竞争模式，一种是垄断竞争市场，完全竞争市场完蛋是因为你但凡敢涨的这个工作超过市场均价，或者你设最低工资高于均衡点，那你等着大下岗吧，垄断竞争市场是你设高工资确实可以拉高就业，但那是针对人力资源短缺的国家用的，所以你觉得按劳分配你能获得什么？你不如多去喊喊扩张性财政政策能不能补贴消费
负面,2024-12-10 00:07:18 北京时间,男,回复 @昨日风起 : 我还是建议啊，你先把传统经济学学派区分一下，生产资料分配这个概念就是马经提出来的，这个概念已经没有人用了说实话，因为他毕竟是门科学，你不能抱着一本几百年前的科学书念经不是？？
